machine_id,equipment_type,age_months,operating_hours,maintenance_history,sensor_temp,sensor_vibration,sensor_pressure,sensor_humidity,failure_next_30_days
MACH-028621,pump,157,125931.1,3,34.85,0.7866,61.84,7.67,0
MACH-028622,compressor,117,39586.2,27,83.49,0.1413,78.01,62.33,0
MACH-028623,pump,74,61808.0,13,77.45,6.7823,55.96,43.36,0
MACH-028624,pump,214,40381.6,53,24.65,8.2084,97.09,93.86,0
MACH-028625,turbine,168,25289.7,90,25.99,3.4042,80.81,35.76,0
MACH-028626,pump,129,549.1,20,192.83,4.8564,27.54,74.71,0
MACH-028627,motor,59,96279.2,4,32.43,14.7029,47.46,79.98,0
MACH-028628,turbine,37,153825.2,67,126.97,4.4287,46.13,91.76,0
MACH-028629,turbine,65,13897.7,55,132.83,10.3715,10.77,6.65,0
MACH-028630,motor,187,34437.0,74,92.8,9.1886,88.52,6.64,0
MACH-028631,pump,15,177817.3,5,57.57,1.7389,21.05,94.5,0
MACH-028632,motor,22,182613.8,21,177.44,4.615,42.68,12.51,0
MACH-028633,compressor,298,192227.9,84,67.92,6.103,36.5,62.87,0
MACH-028634,motor,81,125606.7,32,35.64,9.4223,99.37,21.94,0
MACH-028635,compressor,34,3135.6,15,158.14,13.3011,96.83,24.55,1
MACH-028636,turbine,290,25561.4,95,127.04,9.1758,70.77,41.32,0
MACH-028637,compressor,125,43972.6,60,37.31,6.7935,10.85,89.37,0
MACH-028638,compressor,1,70489.7,99,147.25,12.0939,21.21,80.36,0
MACH-028639,compressor,126,70043.2,99,34.76,0.2465,64.52,33.0,0
MACH-028640,pump,7,35553.0,16,77.9,11.8028,75.21,8.06,0
MACH-028641,compressor,92,35384.0,67,192.35,8.7258,14.01,94.28,0
MACH-028642,turbine,284,190935.9,71,21.3,12.1601,9.34,82.98,1
MACH-028643,compressor,239,18110.5,40,155.92,12.4696,37.34,66.69,1
MACH-028644,turbine,126,3830.6,86,72.76,0.1673,4.51,79.35,0
MACH-028645,turbine,102,4940.0,37,191.64,13.4288,34.77,11.84,1
MACH-028646,motor,176,111601.0,4,137.66,12.6135,56.15,2.96,0
MACH-028647,motor,188,44395.4,96,52.77,10.6042,58.39,85.2,0
MACH-028648,turbine,228,96057.9,55,138.98,4.928,90.4,63.63,0
MACH-028649,motor,163,93017.6,59,158.33,1.2693,92.31,77.99,0
MACH-028650,compressor,24,180740.6,75,79.76,5.6308,46.4,54.45,0
MACH-028651,compressor,260,32331.7,100,12.01,3.6559,24.08,80.26,0
MACH-028652,pump,101,62364.9,65,134.73,8.2022,27.3,72.48,0
MACH-028653,motor,246,135918.2,6,72.75,7.2944,92.36,24.54,0
MACH-028654,motor,244,105763.0,39,166.07,8.9217,21.82,46.68,0
MACH-028655,pump,66,116766.4,81,185.49,2.3514,7.29,7.68,0
MACH-028656,turbine,155,93210.1,76,53.46,6.5327,38.31,70.85,0
MACH-028657,turbine,226,164098.9,18,58.51,3.7382,44.49,46.5,0
MACH-028658,turbine,108,24156.0,17,53.75,5.6151,48.19,24.39,0
MACH-028659,pump,238,190579.5,34,110.72,4.21,23.4,16.5,0
MACH-028660,motor,158,36344.5,85,132.0,5.5891,9.03,14.64,0
MACH-028661,pump,276,37387.5,65,70.19,6.2949,54.34,53.41,0
MACH-028662,pump,269,46250.9,67,24.21,11.9904,65.03,76.88,1
MACH-028663,compressor,289,148237.7,81,97.87,6.1033,50.31,17.02,0
MACH-028664,turbine,67,119694.1,32,63.72,2.3826,56.86,91.6,0
MACH-028665,pump,222,20613.3,57,140.93,14.4301,47.1,85.87,0
MACH-028666,compressor,226,174667.1,50,129.4,10.7306,88.6,47.65,0
MACH-028667,pump,135,197799.1,10,117.64,6.9868,7.96,0.72,0
MACH-028668,turbine,51,99519.4,32,195.05,13.4586,25.4,90.77,0
MACH-028669,pump,88,4509.5,0,1.53,2.6934,99.65,64.37,0
MACH-028670,motor,155,102421.2,32,41.24,6.4538,61.43,0.4,0
MACH-028671,pump,260,115855.9,88,6.54,13.1773,48.67,43.54,0
MACH-028672,motor,275,39214.0,7,197.41,10.3342,75.01,91.26,1
MACH-028673,motor,275,6841.1,27,17.44,0.6171,40.76,55.98,0
MACH-028674,compressor,284,97441.4,51,37.37,8.2041,75.41,17.15,0
MACH-028675,turbine,30,174533.9,67,8.18,0.2598,52.56,76.33,0
MACH-028676,turbine,299,49614.4,9,59.05,0.1398,87.76,54.6,0
MACH-028677,motor,167,73839.9,78,149.63,14.5539,18.83,40.05,0
MACH-028678,turbine,30,180867.7,50,12.9,13.7989,91.7,48.18,0
MACH-028679,motor,39,121983.0,70,193.49,7.6626,17.25,47.23,0
MACH-028680,pump,77,113860.9,58,93.48,7.6845,65.46,54.33,0
MACH-028681,compressor,76,65658.0,10,104.83,12.3939,45.23,16.22,1
MACH-028682,compressor,34,192493.1,34,45.54,3.6826,14.42,70.79,0
MACH-028683,motor,115,139678.3,78,19.17,13.9573,35.75,98.08,0
MACH-028684,compressor,164,20455.1,49,75.26,12.5591,90.74,90.14,0
MACH-028685,motor,94,9371.3,90,0.62,11.8104,7.05,79.09,0
MACH-028686,pump,201,123320.4,70,48.07,11.4474,73.56,93.39,0
MACH-028687,motor,215,53818.0,80,172.35,2.1237,64.98,10.03,0
MACH-028688,motor,120,21626.3,52,131.8,4.7131,25.7,17.8,0
MACH-028689,motor,24,146306.9,51,173.65,4.5264,70.94,32.32,0
MACH-028690,turbine,94,173126.6,56,93.79,1.0528,14.45,7.63,0
MACH-028691,motor,185,89860.0,20,23.38,2.9113,99.31,99.58,0
MACH-028692,compressor,118,60517.2,58,176.66,11.5046,1.07,96.26,0
MACH-028693,pump,175,27201.1,63,193.8,10.9548,65.6,90.08,1
MACH-028694,motor,253,135542.4,0,124.95,10.6872,82.65,45.82,1
MACH-028695,turbine,237,2779.1,70,127.18,5.7693,30.98,17.35,1
MACH-028696,turbine,188,136362.1,38,195.52,5.3964,65.81,90.08,0
MACH-028697,turbine,30,191232.5,27,169.71,12.5266,15.51,72.04,0
MACH-028698,pump,225,77932.2,65,85.64,6.2266,28.09,72.12,0
MACH-028699,turbine,100,145479.3,64,118.11,9.0253,88.43,41.76,1
MACH-028700,motor,125,11278.2,17,4.49,11.4462,78.54,82.84,0
MACH-028701,pump,210,68231.9,88,53.09,0.9279,69.4,45.11,0
MACH-028702,pump,250,91376.5,79,22.76,14.5473,7.97,9.22,0
MACH-028703,turbine,214,129002.7,38,52.8,0.8632,20.02,45.87,0
MACH-028704,compressor,91,59977.9,6,116.41,11.7901,11.28,59.48,0
MACH-028705,compressor,135,129525.2,53,61.24,6.3525,61.5,94.12,0
MACH-028706,turbine,109,144696.5,99,93.87,2.3261,37.12,47.61,0
MACH-028707,pump,139,31019.1,72,152.79,11.6872,87.51,70.3,0
MACH-028708,pump,227,168581.7,33,129.59,6.0998,72.61,84.52,0
MACH-028709,turbine,290,137069.4,74,51.5,1.1757,76.54,17.29,0
MACH-028710,compressor,118,198022.9,80,95.6,3.6316,35.46,9.01,0
MACH-028711,turbine,98,155387.8,65,6.72,7.2828,41.79,25.98,0
MACH-028712,compressor,265,152261.3,21,154.88,2.8676,82.98,58.15,1
MACH-028713,pump,46,3751.4,53,147.34,11.4352,77.91,35.64,0
MACH-028714,compressor,118,84477.4,24,100.68,8.8401,13.07,71.69,0
MACH-028715,turbine,286,61641.8,71,86.62,13.2009,6.9,91.88,1
MACH-028716,pump,265,154719.6,2,161.83,3.6756,42.26,26.25,1
MACH-028717,pump,243,131624.3,85,192.09,8.0333,14.65,52.08,0
MACH-028718,motor,267,102168.9,48,32.06,0.799,8.92,20.9,0
MACH-028719,motor,72,72593.7,90,115.79,3.4687,82.19,98.84,0
MACH-028720,compressor,18,20016.5,96,86.57,7.2587,3.42,93.42,0
MACH-028721,pump,258,62598.0,43,2.59,2.5443,6.0,72.98,0
MACH-028722,turbine,148,120638.0,90,69.72,10.6559,19.09,34.11,0
MACH-028723,pump,76,58834.8,71,164.73,4.2936,94.34,88.74,0
MACH-028724,pump,144,23186.1,47,196.75,3.5192,18.05,61.98,0
MACH-028725,turbine,249,3123.2,40,27.14,13.9579,53.0,98.83,1
MACH-028726,motor,148,181627.4,89,29.42,1.1681,27.57,4.04,0
MACH-028727,compressor,189,44642.4,86,113.15,6.5511,2.14,41.9,0
MACH-028728,motor,155,186504.5,87,35.94,4.0223,21.25,83.94,0
MACH-028729,motor,145,4503.5,83,183.57,14.3422,3.69,25.32,0
MACH-028730,compressor,286,85334.8,95,30.38,13.7272,99.0,21.91,0
MACH-028731,turbine,279,98910.4,76,182.56,12.6615,28.74,57.71,1
MACH-028732,pump,128,78897.9,30,16.85,10.7996,33.61,32.44,0
MACH-028733,turbine,243,19596.7,49,30.99,0.0889,64.98,94.29,0
MACH-028734,pump,217,175215.1,2,142.38,4.6675,59.59,20.19,1
MACH-028735,turbine,39,183754.0,54,144.46,6.2723,71.31,51.28,1
MACH-028736,turbine,255,150848.6,22,190.23,6.0011,14.46,51.28,1
MACH-028737,turbine,212,21601.0,80,170.34,1.1405,15.85,65.23,0
MACH-028738,compressor,257,50361.9,89,183.7,6.0477,8.74,84.67,0
MACH-028739,turbine,237,58845.2,4,33.94,5.1596,45.45,43.54,0
MACH-028740,turbine,281,188804.2,56,128.95,1.5424,13.09,0.22,0
MACH-028741,compressor,163,159935.6,57,32.62,13.007,22.33,19.09,0
MACH-028742,turbine,19,87208.6,70,52.34,11.1866,89.83,9.01,0
MACH-028743,motor,83,100836.0,24,170.74,5.463,40.15,19.53,0
MACH-028744,turbine,44,159545.2,1,22.36,13.813,42.97,66.1,1
MACH-028745,turbine,71,12442.1,60,52.14,5.5469,50.15,8.52,0
MACH-028746,compressor,172,78484.8,24,196.89,1.3035,89.73,74.32,1
MACH-028747,pump,293,10330.0,48,190.78,11.3156,51.17,61.11,0
MACH-028748,pump,229,182558.7,75,126.61,0.1974,13.14,15.37,0
MACH-028749,pump,132,88320.0,64,27.31,10.1704,8.2,83.46,0
MACH-028750,compressor,148,35897.8,90,3.65,11.4686,73.1,83.73,0
MACH-028751,motor,156,195841.9,9,70.94,3.7265,87.61,30.6,0
MACH-028752,turbine,124,175548.7,1,195.25,5.428,7.37,99.93,1
MACH-028753,motor,180,101636.5,93,6.07,5.7942,82.25,99.84,0
MACH-028754,pump,283,184904.9,87,121.72,3.8254,24.32,91.85,0
MACH-028755,compressor,31,36517.9,58,111.09,8.99,91.49,90.53,0
MACH-028756,pump,107,152922.9,87,60.16,14.6712,51.48,49.16,0
MACH-028757,turbine,25,154654.0,29,108.44,13.1601,7.49,19.99,0
MACH-028758,pump,256,118486.7,96,119.43,2.5166,49.6,91.21,0
MACH-028759,motor,60,79325.8,80,169.16,11.4298,89.73,34.6,0
MACH-028760,turbine,196,56190.6,39,43.14,1.024,45.68,34.06,0
MACH-028761,compressor,20,128703.5,68,148.07,8.5386,84.98,35.0,0
MACH-028762,turbine,144,64559.1,25,134.09,13.0433,63.37,98.99,1
MACH-028763,motor,270,26026.5,45,30.96,5.7996,20.77,91.08,0
MACH-028764,turbine,286,170541.3,47,126.1,5.378,80.44,55.23,1
MACH-028765,compressor,45,159860.5,28,34.29,10.8201,35.65,80.94,0
MACH-028766,compressor,199,59532.0,28,105.83,6.2125,19.48,89.41,0
MACH-028767,pump,68,1587.0,32,78.96,14.3586,61.91,92.83,0
MACH-028768,turbine,219,47613.3,67,77.76,8.6973,24.99,41.85,0
MACH-028769,pump,162,113264.9,5,78.58,5.9357,66.05,27.87,1
MACH-028770,motor,240,137512.3,49,7.06,7.2349,20.27,50.17,0
MACH-028771,compressor,269,80782.7,38,172.19,2.6415,89.77,82.32,0
MACH-028772,turbine,107,171491.4,85,158.31,0.4802,66.67,30.16,0
MACH-028773,compressor,15,52346.4,51,137.21,1.8472,79.83,50.86,0
MACH-028774,motor,96,188701.5,64,85.74,10.394,34.23,85.33,0
MACH-028775,motor,65,129471.2,85,137.48,14.8681,57.65,61.86,0
MACH-028776,turbine,38,149866.7,88,127.33,9.2108,85.15,77.7,0
MACH-028777,motor,216,107975.9,65,108.62,8.6477,26.0,41.8,0
MACH-028778,turbine,271,199990.4,62,72.27,13.8569,1.26,63.87,1
MACH-028779,pump,156,32919.4,21,26.98,4.5457,81.88,64.43,0
MACH-028780,compressor,160,90833.4,11,141.84,13.2144,67.33,37.44,1
MACH-028781,compressor,179,52782.1,97,129.22,14.9706,6.67,6.58,0
MACH-028782,compressor,270,54068.4,34,198.85,0.9792,23.58,34.48,0
MACH-028783,motor,6,162429.2,22,149.09,12.5735,33.02,97.65,0
MACH-028784,compressor,159,114608.6,46,162.81,13.5307,15.72,29.08,1
MACH-028785,motor,261,20739.6,62,152.22,2.6078,25.03,68.64,0
MACH-028786,compressor,49,185872.5,18,69.18,1.6826,70.75,68.4,0
MACH-028787,turbine,174,28789.8,33,176.97,10.0835,41.51,45.59,0
MACH-028788,compressor,3,142178.9,74,5.37,11.8348,51.93,64.02,0
MACH-028789,compressor,251,135655.0,12,11.32,14.9043,90.07,3.71,0
MACH-028790,turbine,197,165263.5,45,131.61,0.942,10.83,71.22,0
MACH-028791,pump,290,127579.3,83,119.49,12.603,30.61,61.87,0
MACH-028792,compressor,90,76223.5,28,195.97,4.954,85.31,57.49,1
MACH-028793,compressor,220,40535.1,59,3.04,5.5612,36.74,46.81,0
MACH-028794,compressor,231,107944.7,84,13.48,6.8703,14.86,97.11,0
MACH-028795,pump,10,6576.1,53,158.21,13.6383,38.07,9.89,0
MACH-028796,turbine,228,104698.3,35,193.86,6.5994,51.24,54.22,1
MACH-028797,pump,214,34569.6,30,140.69,4.8523,49.14,45.66,0
MACH-028798,motor,185,128988.4,82,56.08,5.8363,98.07,50.48,0
MACH-028799,compressor,170,82368.9,78,88.84,7.1981,82.13,50.2,0
MACH-028800,motor,241,151839.6,82,150.03,5.8855,93.19,94.46,1
MACH-028801,pump,32,118045.3,86,7.93,13.753,63.5,15.18,0
MACH-028802,compressor,118,99758.4,42,161.4,14.9062,98.23,76.17,1
MACH-028803,motor,82,131556.9,84,34.61,3.3778,42.25,35.45,0
MACH-028804,turbine,254,44357.4,8,141.06,1.2078,3.65,17.43,0
MACH-028805,turbine,51,184634.8,7,196.39,5.5279,87.77,3.52,1
MACH-028806,motor,19,14149.9,49,53.37,8.8382,87.8,6.28,0
MACH-028807,compressor,278,68713.8,20,23.51,3.6125,5.23,91.18,0
MACH-028808,pump,119,11463.6,98,27.93,13.4878,73.48,41.6,0
MACH-028809,turbine,239,117208.7,12,36.67,11.0993,60.16,54.04,1
MACH-028810,pump,70,76137.6,26,28.88,1.5051,9.45,63.65,0
MACH-028811,turbine,211,11387.8,30,161.55,8.683,14.99,74.61,0
MACH-028812,turbine,278,133378.8,30,77.52,11.2338,93.57,63.68,1
MACH-028813,motor,229,191631.7,11,37.07,13.0714,7.73,92.85,0
MACH-028814,turbine,89,21391.7,94,46.21,14.3344,3.28,78.9,0
MACH-028815,compressor,181,44098.7,17,148.65,3.2531,79.89,1.05,0
MACH-028816,compressor,250,54525.7,73,27.99,12.3208,2.33,24.45,0
MACH-028817,motor,257,136010.8,71,54.65,5.8499,45.31,40.29,0
MACH-028818,pump,90,77284.5,22,146.52,8.0149,1.56,98.4,0
MACH-028819,compressor,69,150935.4,67,98.93,0.9127,87.95,2.75,0
MACH-028820,pump,131,92579.4,7,181.7,6.5055,6.83,97.19,0
MACH-028821,motor,76,4690.5,28,96.17,2.462,65.17,10.91,0
MACH-028822,pump,217,34783.2,92,102.13,6.1133,63.27,37.51,0
MACH-028823,pump,178,64009.0,83,33.26,13.7011,60.85,7.58,0
MACH-028824,pump,144,126850.9,42,195.85,7.8087,28.94,65.31,0
MACH-028825,pump,244,136163.3,67,98.9,2.6216,2.91,56.21,0
MACH-028826,turbine,65,128013.9,15,38.84,4.1107,97.94,61.18,1
MACH-028827,turbine,251,12344.0,43,122.45,10.3037,51.04,64.56,0
MACH-028828,turbine,170,73822.6,3,130.49,11.4531,84.33,18.48,1
MACH-028829,pump,293,127038.8,2,66.61,8.5295,38.45,74.59,0
MACH-028830,turbine,180,127908.6,96,33.55,13.4227,17.32,20.03,0
MACH-028831,compressor,229,115908.6,66,44.02,4.3344,46.33,83.13,0
MACH-028832,turbine,57,85214.4,14,37.62,4.1882,14.59,12.4,0
MACH-028833,turbine,70,1797.1,79,0.99,10.6453,29.88,68.16,0
MACH-028834,motor,167,111839.0,50,150.77,10.1327,83.16,40.41,0
MACH-028835,compressor,70,52324.5,22,13.27,8.1227,52.16,7.06,0
MACH-028836,compressor,14,70494.5,95,121.5,6.5769,26.37,53.42,1
MACH-028837,motor,134,119484.6,12,14.35,2.3447,15.71,41.02,0
MACH-028838,motor,80,95699.2,72,19.15,14.9931,34.2,42.93,0
MACH-028839,pump,196,86473.3,31,2.02,9.3931,66.2,7.84,0
MACH-028840,pump,174,81119.9,90,3.66,9.5118,86.32,99.41,0
MACH-028841,turbine,154,152966.4,70,179.18,12.1171,67.44,68.93,1
MACH-028842,compressor,250,98966.6,70,19.17,3.5557,56.05,21.18,0
MACH-028843,compressor,21,123918.1,97,122.88,2.9123,3.57,0.2,0
MACH-028844,compressor,236,18780.1,17,68.58,0.5019,80.48,62.43,0
MACH-028845,motor,145,122043.4,39,151.61,11.9013,67.92,3.51,1
MACH-028846,pump,209,11413.5,42,19.26,9.557,73.21,6.39,0
MACH-028847,turbine,246,154324.4,83,0.93,14.4473,54.67,50.32,0
MACH-028848,turbine,91,2100.5,64,168.63,2.8666,31.0,94.69,0
MACH-028849,pump,73,148921.1,76,129.11,11.4215,51.78,24.92,0
MACH-028850,turbine,226,105850.1,40,132.64,0.4809,87.68,85.98,0
MACH-028851,motor,191,141419.7,89,197.72,0.7073,47.87,80.03,0
MACH-028852,compressor,56,48921.4,9,167.42,6.8522,82.27,33.35,0
MACH-028853,pump,81,105117.4,67,52.68,12.3229,83.66,61.87,0
MACH-028854,motor,257,168842.7,93,169.73,11.2437,48.56,22.3,0
MACH-028855,pump,167,42525.7,95,132.13,8.0829,15.24,21.57,0
MACH-028856,turbine,274,5165.8,8,180.27,11.7139,36.89,24.28,1
MACH-028857,motor,211,150599.6,92,171.87,13.6597,84.52,48.51,1
MACH-028858,motor,62,140720.1,76,56.76,3.1877,28.6,76.33,0
MACH-028859,compressor,63,30030.7,3,162.45,8.4836,90.27,41.72,1
MACH-028860,turbine,290,68389.6,91,97.16,9.3916,13.31,82.36,0
MACH-028861,motor,222,83444.9,52,29.26,13.3078,57.89,56.49,0
MACH-028862,compressor,179,7786.6,40,158.42,1.4452,75.46,5.33,0
MACH-028863,compressor,203,76210.5,33,93.89,1.3328,82.77,69.92,1
MACH-028864,motor,125,18785.6,5,97.73,10.1586,20.5,97.43,0
MACH-028865,turbine,94,198678.1,85,134.99,12.6828,76.65,53.91,0
MACH-028866,pump,248,196336.2,100,1.2,5.2839,36.56,96.62,0
MACH-028867,turbine,269,113313.6,41,189.73,8.083,3.51,52.46,0
MACH-028868,motor,272,95872.4,98,53.1,8.1148,52.8,25.12,0
MACH-028869,pump,235,193203.3,92,135.85,6.6083,33.5,13.04,0
MACH-028870,turbine,262,133488.7,43,23.97,2.3844,80.1,89.17,1
MACH-028871,turbine,157,26465.3,91,164.49,14.7491,44.82,73.13,0
MACH-028872,turbine,94,42456.8,79,24.53,11.7702,62.78,23.59,0
MACH-028873,pump,25,131094.3,36,16.46,4.5568,71.57,95.67,0
MACH-028874,turbine,93,189557.4,13,151.03,9.348,95.84,31.14,1
MACH-028875,compressor,133,66479.6,58,23.0,4.3781,88.95,72.82,1
MACH-028876,turbine,26,23398.6,51,68.72,14.202,83.95,34.69,0
MACH-028877,motor,99,151808.0,2,22.72,9.4433,39.33,42.27,0
MACH-028878,turbine,279,41096.9,26,35.73,10.7253,41.01,6.39,0
MACH-028879,compressor,79,19265.0,36,56.74,6.4596,62.12,41.26,0
MACH-028880,motor,118,137964.3,89,52.62,0.1523,17.19,35.1,0
MACH-028881,pump,194,109249.3,66,192.47,6.2029,20.32,83.31,0
MACH-028882,turbine,266,87889.4,14,105.25,8.1326,23.84,3.2,0
MACH-028883,compressor,277,10674.7,21,70.66,14.0323,11.68,96.51,0
MACH-028884,pump,244,2611.2,99,160.28,3.2234,93.52,12.9,0
MACH-028885,pump,44,83323.4,16,36.07,11.462,58.04,52.97,0
MACH-028886,turbine,34,120516.3,91,123.83,1.0173,12.93,6.93,1
MACH-028887,pump,223,175357.1,96,156.31,9.039,94.68,48.49,1
MACH-028888,pump,266,119345.3,69,129.79,8.2054,86.67,58.46,0
MACH-028889,compressor,187,97484.1,58,156.96,10.8871,82.32,34.92,1
MACH-028890,turbine,275,35176.0,95,165.19,10.0973,25.08,31.78,0
MACH-028891,motor,201,31486.2,57,127.73,12.7751,61.61,28.67,0
MACH-028892,compressor,106,122265.0,53,30.12,3.0292,15.92,53.28,0
MACH-028893,compressor,254,70970.3,82,151.52,5.5703,40.31,18.49,0
MACH-028894,compressor,228,31160.2,20,189.46,8.4145,68.41,94.22,1
MACH-028895,compressor,113,79674.7,56,161.0,1.1086,5.77,7.26,0
MACH-028896,pump,177,147177.1,84,109.39,7.2304,86.36,47.32,0
MACH-028897,compressor,174,15572.3,65,59.43,10.4554,99.07,95.6,0
MACH-028898,pump,30,26605.0,32,3.5,13.0515,24.45,75.69,0
MACH-028899,compressor,84,117066.4,31,88.21,13.8865,46.42,11.49,0
MACH-028900,turbine,69,110084.7,60,155.27,9.0205,91.03,34.01,1
MACH-028901,turbine,86,30925.7,38,93.64,11.6968,69.85,67.7,0
MACH-028902,pump,158,120317.2,35,53.45,2.0301,67.01,28.0,0
MACH-028903,turbine,154,126448.2,27,164.61,0.7166,94.65,50.06,1
MACH-028904,motor,258,16595.4,9,150.15,7.4761,85.57,65.99,0
MACH-028905,pump,3,145133.9,60,152.92,2.4293,99.41,98.99,1
MACH-028906,compressor,248,22513.9,29,198.75,11.6687,83.62,62.52,0
MACH-028907,compressor,75,151680.7,60,164.3,1.5854,86.69,67.43,1
MACH-028908,motor,106,48336.2,93,149.67,1.1682,29.1,64.47,0
MACH-028909,compressor,46,45074.8,16,13.26,4.2765,91.72,61.42,0
MACH-028910,compressor,4,134010.1,85,187.86,5.3528,98.79,34.28,1
MACH-028911,pump,36,132444.9,77,102.65,14.156,28.89,72.68,0
MACH-028912,compressor,68,54006.2,23,172.44,14.1638,8.5,50.34,1
MACH-028913,motor,116,193115.7,19,172.92,14.037,76.36,77.1,1
MACH-028914,pump,94,77661.8,39,38.26,1.972,38.43,97.18,0
MACH-028915,motor,32,80987.4,69,25.61,4.267,5.86,37.78,0
MACH-028916,turbine,102,40123.6,60,136.98,4.2891,60.85,69.41,0
MACH-028917,compressor,47,11623.5,6,75.16,6.7046,23.58,60.91,0
MACH-028918,motor,206,163851.0,14,167.35,2.5634,9.06,39.88,1
MACH-028919,motor,201,66911.4,92,71.27,10.8631,59.73,91.29,0
MACH-028920,turbine,19,98058.5,22,85.54,0.6124,55.02,19.97,0
MACH-028921,compressor,196,156817.9,6,143.39,2.186,95.17,12.09,1
MACH-028922,turbine,273,21451.1,26,149.6,10.4215,28.31,99.15,1
MACH-028923,compressor,284,123626.9,6,67.71,4.0112,83.51,71.94,0
MACH-028924,turbine,17,72655.6,55,121.26,3.4794,81.98,31.93,0
MACH-028925,compressor,277,167056.1,8,122.6,12.443,77.77,95.38,1
MACH-028926,motor,123,77816.8,0,61.1,4.3454,93.78,93.25,0
MACH-028927,motor,263,190751.6,45,11.46,5.8909,85.57,99.22,1
MACH-028928,pump,62,74704.1,66,90.48,7.7694,72.06,13.59,0
MACH-028929,turbine,208,6306.3,55,58.75,5.3008,18.64,65.05,0
MACH-028930,turbine,241,109450.0,22,39.64,7.4721,80.77,48.36,1
MACH-028931,compressor,80,25868.6,15,36.48,10.063,94.32,31.39,1
MACH-028932,motor,222,27832.4,53,65.4,3.1496,14.06,3.23,0
MACH-028933,pump,54,96380.3,75,62.07,9.3429,13.59,84.32,0
MACH-028934,compressor,213,57471.1,47,76.91,13.7377,60.8,25.96,0
MACH-028935,pump,285,108637.3,12,170.88,2.8426,7.58,95.63,0
MACH-028936,compressor,90,131865.6,41,131.68,3.5597,77.85,69.2,0
MACH-028937,motor,288,180011.7,94,133.37,6.8402,8.25,92.03,0
MACH-028938,turbine,201,57486.2,96,149.02,9.2395,100.0,88.73,1
MACH-028939,turbine,152,102120.4,43,123.45,5.8778,21.6,26.1,1
MACH-028940,pump,99,152246.4,96,47.25,12.6494,75.14,42.13,0
MACH-028941,motor,165,116549.7,54,111.15,0.1989,21.32,11.64,0
MACH-028942,turbine,296,72214.7,74,161.15,10.2224,7.83,25.42,0
MACH-028943,pump,2,17225.8,77,159.83,11.5521,1.06,58.93,0
MACH-028944,compressor,260,38001.5,52,151.42,8.346,79.2,18.19,0
MACH-028945,pump,45,7367.8,83,116.31,10.964,88.11,67.72,0
MACH-028946,motor,263,122934.1,97,65.93,10.7436,9.12,41.82,0
MACH-028947,pump,164,101178.5,80,179.7,13.8034,14.17,37.01,0
MACH-028948,pump,270,59890.1,47,191.42,7.5448,58.36,65.16,1
MACH-028949,motor,55,189927.5,33,195.94,7.9247,8.33,20.29,0
MACH-028950,pump,15,100221.7,18,4.5,12.6911,95.55,49.54,1
MACH-028951,turbine,144,197965.4,75,138.85,7.4214,35.48,29.29,1
MACH-028952,compressor,234,73547.7,68,74.08,8.533,14.48,7.76,0
MACH-028953,motor,239,124469.0,8,95.66,14.2129,50.19,16.8,1
MACH-028954,motor,230,62005.1,68,8.84,2.7789,46.11,95.84,0
MACH-028955,turbine,241,186432.5,63,131.06,8.7902,71.07,0.65,1
MACH-028956,turbine,233,51339.6,60,187.33,3.2428,32.51,10.17,0
MACH-028957,pump,259,39262.1,35,7.86,12.9924,57.93,78.03,0
MACH-028958,compressor,52,127358.1,77,82.32,12.4904,82.93,53.39,0
MACH-028959,motor,71,65114.9,1,10.61,13.302,63.09,51.3,0
MACH-028960,turbine,2,174400.2,21,177.9,8.5083,18.75,87.35,0
MACH-028961,turbine,130,24301.7,79,150.57,12.3532,6.49,18.51,1
MACH-028962,compressor,79,12256.5,76,69.32,7.2098,42.19,2.09,0
MACH-028963,compressor,189,5482.7,88,112.98,9.0555,21.13,69.26,0
MACH-028964,pump,166,60669.3,100,80.7,9.6489,61.91,81.62,0
MACH-028965,turbine,175,161212.4,12,191.8,9.7133,75.37,96.69,0
MACH-028966,compressor,198,184437.2,18,33.44,1.7675,10.59,4.98,0
MACH-028967,motor,300,180657.6,16,95.0,9.9905,25.64,27.41,1
MACH-028968,pump,32,186261.3,51,117.85,0.9772,97.71,24.51,1
MACH-028969,compressor,83,59741.3,12,22.37,5.161,74.28,23.0,0
MACH-028970,motor,126,110454.8,96,159.51,5.2113,98.15,97.3,0
MACH-028971,compressor,22,70107.2,100,11.06,8.159,21.72,81.59,0
MACH-028972,motor,246,141145.8,86,15.32,10.4403,64.67,72.08,0
MACH-028973,pump,117,181755.1,5,102.63,13.2948,59.78,88.6,0
MACH-028974,motor,51,32969.8,46,56.35,11.9478,82.87,73.26,0
MACH-028975,turbine,156,96352.1,70,13.2,10.9443,6.4,97.64,0
MACH-028976,turbine,58,89752.8,33,29.11,10.0614,95.55,56.35,0
MACH-028977,motor,117,181553.5,4,171.91,8.3962,10.26,81.89,0
MACH-028978,turbine,194,177172.5,34,170.32,6.4739,31.53,70.71,1
MACH-028979,pump,96,172247.8,65,132.22,7.8729,95.08,69.11,1
MACH-028980,turbine,250,149193.9,37,117.85,6.0484,54.38,20.62,1
MACH-028981,turbine,78,183407.0,97,3.88,0.2046,6.93,90.86,0
MACH-028982,pump,35,199392.2,81,89.62,1.5004,20.66,51.31,0
