customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-05365,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,one year,No,electronic_check,97.49,6141.74,No
CUST-05366,Female,1,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,month-to-month,Yes,bank_transfer,65.51,2292.89,No
CUST-05367,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No internet service,month-to-month,Yes,electronic_check,102.37,3787.82,Yes
CUST-05368,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,month-to-month,Yes,electronic_check,105.8,1269.58,Yes
CUST-05369,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,month-to-month,No,mailed_check,79.43,1668.07,No
CUST-05370,Female,1,Yes,No,25,Yes,Yes,No,No internet service,Yes,Yes,No,No,Yes,month-to-month,Yes,electronic_check,8.55,213.78,No
CUST-05371,Male,1,No,Yes,30,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,one year,No,mailed_check,83.01,2490.27,No
CUST-05372,Female,0,No,No,68,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,month-to-month,No,credit_card,46.74,3178.36,No
CUST-05373,Male,0,No,No,71,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,month-to-month,Yes,electronic_check,54.18,3847.11,No
CUST-05374,Female,1,No,No,63,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,month-to-month,No,credit_card,77.6,4888.96,No
CUST-05375,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,two year,Yes,electronic_check,126.74,4055.59,No
CUST-05376,Female,0,No,No,62,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,one year,Yes,electronic_check,73.44,4553.33,No
CUST-05377,Female,1,No,No,36,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,two year,No,bank_transfer,98.36,3540.91,No
CUST-05378,Female,1,Yes,No,69,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,month-to-month,No,credit_card,112.15,7738.3,No
CUST-05379,Male,0,Yes,Yes,15,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,month-to-month,Yes,electronic_check,38.14,572.11,No
CUST-05380,Female,1,No,No,41,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,month-to-month,Yes,electronic_check,63.15,2589.25,No
CUST-05381,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,month-to-month,No,electronic_check,115.71,6132.57,No
CUST-05382,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,two year,Yes,bank_transfer,104.08,3122.39,No
CUST-05383,Male,0,No,No,40,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,month-to-month,No,bank_transfer,46.86,1874.23,No
CUST-05384,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,month-to-month,No,electronic_check,26.54,1300.3,No
CUST-05385,Female,1,No,No,9,Yes,No,DSL,No,No,Yes,No internet service,No,No,month-to-month,Yes,bank_transfer,69.24,623.13,No
CUST-05386,Female,1,No,No,48,Yes,No,No,No internet service,Yes,No,No,Yes,No,month-to-month,Yes,bank_transfer,30.97,1486.42,No
CUST-05387,Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,month-to-month,Yes,mailed_check,119.91,7074.55,No
CUST-05388,Female,1,No,Yes,62,Yes,No,DSL,No,No internet service,No,No internet service,No,No,one year,No,bank_transfer,75.05,4653.0,No
CUST-05389,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,month-to-month,Yes,mailed_check,76.44,1452.34,Yes
CUST-05390,Female,1,Yes,No,27,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,two year,No,mailed_check,46.08,1244.19,No
CUST-05391,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,month-to-month,Yes,bank_transfer,79.44,1112.14,Yes
CUST-05392,Male,1,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,two year,No,bank_transfer,46.31,2686.21,No
CUST-05393,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,one year,Yes,mailed_check,102.38,2764.15,No
CUST-05394,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,one year,Yes,electronic_check,74.23,1410.33,No
CUST-05395,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,month-to-month,No,mailed_check,93.48,747.85,Yes
CUST-05396,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,two year,Yes,mailed_check,23.18,718.57,No
CUST-05397,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,two year,No,mailed_check,105.34,210.67,No
CUST-05398,Male,1,Yes,No,28,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,month-to-month,No,electronic_check,56.88,1592.68,No
CUST-05399,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,month-to-month,Yes,bank_transfer,117.24,2696.58,No
CUST-05400,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,one year,No,credit_card,78.98,710.81,No
CUST-05401,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,one year,Yes,bank_transfer,98.79,2963.71,No
CUST-05402,Female,1,Yes,No,58,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,month-to-month,No,electronic_check,107.48,6233.98,No
CUST-05403,Male,0,No,No,21,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,one year,Yes,electronic_check,48.27,1013.65,No
CUST-05404,Male,1,Yes,No,9,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,one year,Yes,electronic_check,87.87,790.86,Yes
CUST-05405,Male,1,No,No,17,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,month-to-month,Yes,bank_transfer,76.76,1304.96,No
CUST-05406,Female,0,Yes,No,40,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,month-to-month,No,mailed_check,23.58,943.32,No
CUST-05407,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,month-to-month,Yes,bank_transfer,107.32,6117.39,No
CUST-05408,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,No internet service,No internet service,No,Yes,one year,No,mailed_check,54.11,3841.78,No
CUST-05409,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,one year,Yes,electronic_check,47.57,2140.6,No
CUST-05410,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,one year,Yes,electronic_check,87.81,4478.31,No
CUST-05411,Female,0,No,Yes,19,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,month-to-month,Yes,electronic_check,49.78,945.76,No
CUST-05412,Female,1,No,No,35,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,two year,Yes,credit_card,140.27,4909.38,No
CUST-05413,Female,0,Yes,No,11,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,one year,No,electronic_check,102.58,1128.41,No
CUST-05414,Male,1,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No internet service,two year,No,electronic_check,66.84,1136.3,No
CUST-05415,Female,1,No,No,70,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,month-to-month,No,mailed_check,1.53,106.75,No
CUST-05416,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No internet service,No,No,month-to-month,No,electronic_check,78.87,394.36,Yes
CUST-05417,Female,1,No,No,41,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,two year,Yes,electronic_check,85.17,3491.95,No
CUST-05418,Female,0,No,No,69,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,month-to-month,Yes,credit_card,77.46,5345.0,No
CUST-05419,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,month-to-month,Yes,electronic_check,111.53,557.66,No
CUST-05420,Male,1,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,month-to-month,Yes,mailed_check,82.27,1069.53,No
CUST-05421,Female,0,No,Yes,35,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,month-to-month,No,electronic_check,68.6,2401.17,No
CUST-05422,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No internet service,No internet service,month-to-month,Yes,mailed_check,45.49,1091.81,No
CUST-05423,Male,1,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,Yes,electronic_check,103.8,7265.87,No
CUST-05424,Female,0,Yes,Yes,9,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,one year,Yes,bank_transfer,81.8,736.18,No
CUST-05425,Male,1,Yes,No,27,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,month-to-month,Yes,credit_card,4.54,122.61,No
CUST-05426,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,month-to-month,Yes,mailed_check,38.46,38.46,No
CUST-05427,Female,1,No,No,67,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,one year,Yes,bank_transfer,82.19,5506.55,No
CUST-05428,Male,1,No,No,19,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,month-to-month,Yes,credit_card,48.4,919.56,No
CUST-05429,Male,1,No,No,52,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,month-to-month,No,electronic_check,49.59,2578.51,No
CUST-05430,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,month-to-month,No,bank_transfer,104.89,4510.21,No
CUST-05431,Male,1,No,No,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,two year,Yes,mailed_check,94.89,474.47,No
CUST-05432,Male,1,No,Yes,40,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,two year,Yes,bank_transfer,77.29,3091.66,No
CUST-05433,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,month-to-month,Yes,electronic_check,125.05,2250.96,No
CUST-05434,Female,1,No,Yes,61,Yes,No,No,No internet service,No internet service,No,Yes,No,No internet service,month-to-month,No,bank_transfer,7.94,484.06,No
CUST-05435,Female,0,No,No,0,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,month-to-month,No,credit_card,50.76,50.76,Yes
CUST-05436,Male,1,No,No,27,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,month-to-month,No,electronic_check,51.23,1383.34,No
CUST-05437,Female,0,No,Yes,0,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,two year,Yes,electronic_check,79.51,79.51,No
CUST-05438,Female,1,Yes,Yes,69,No,No phone service,No,No,No,No,No internet service,Yes,No internet service,one year,No,mailed_check,27.46,1894.44,No
CUST-05439,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,month-to-month,Yes,electronic_check,103.8,7369.56,No
CUST-05440,Female,0,Yes,Yes,57,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No,month-to-month,No,mailed_check,62.24,3547.71,No
CUST-05441,Female,1,Yes,No,51,Yes,No,DSL,No internet service,No,No,No,Yes,No,month-to-month,No,mailed_check,63.86,3257.07,No
CUST-05442,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,one year,No,mailed_check,131.16,1967.41,No
CUST-05443,Male,0,No,No,72,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,month-to-month,Yes,electronic_check,132.69,9553.7,No
CUST-05444,Female,1,Yes,Yes,54,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,one year,No,electronic_check,126.75,6844.67,No
CUST-05445,Male,0,No,No,3,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,one year,No,electronic_check,12.38,37.13,No
CUST-05446,Female,1,No,No,9,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,month-to-month,Yes,credit_card,79.05,711.43,Yes
CUST-05447,Female,0,Yes,Yes,63,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,one year,Yes,credit_card,90.72,5715.05,No
CUST-05448,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,one year,Yes,credit_card,127.43,2038.9,No
CUST-05449,Female,0,No,No,37,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,month-to-month,Yes,electronic_check,53.9,1994.3,No
CUST-05450,Male,1,Yes,No,38,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,two year,Yes,mailed_check,100.54,3820.69,No
CUST-05451,Male,1,No,No,61,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,one year,Yes,bank_transfer,23.31,1422.16,No
CUST-05452,Male,1,Yes,No,18,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,month-to-month,No,electronic_check,61.34,1104.08,No
CUST-05453,Female,1,No,No,50,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,month-to-month,Yes,electronic_check,57.32,2866.03,No
CUST-05454,Female,1,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,one year,Yes,mailed_check,106.86,6197.97,No
CUST-05455,Female,1,No,Yes,68,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,month-to-month,Yes,bank_transfer,82.56,5613.91,No
CUST-05456,Male,1,Yes,Yes,25,Yes,Yes,No,No,No,No,Yes,No,Yes,two year,No,electronic_check,11.25,281.24,No
CUST-05457,Male,1,No,No,45,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,month-to-month,Yes,credit_card,129.71,5836.95,No
CUST-05458,Female,1,No,Yes,64,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,month-to-month,Yes,electronic_check,64.38,4120.43,No
CUST-05459,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,month-to-month,Yes,electronic_check,75.27,2333.37,No
CUST-05460,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,one year,Yes,mailed_check,103.91,3013.33,No
CUST-05461,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,two year,Yes,credit_card,114.85,6431.53,No
CUST-05462,Male,1,No,No,67,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,month-to-month,Yes,bank_transfer,89.93,6025.5,No
CUST-05463,Male,1,No,No,13,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,month-to-month,Yes,mailed_check,62.44,811.75,No
CUST-05464,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,month-to-month,No,credit_card,117.84,8130.8,No
CUST-05465,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,month-to-month,No,bank_transfer,51.26,2870.61,No
CUST-05466,Female,0,No,No,59,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,month-to-month,Yes,bank_transfer,71.64,4226.76,No
CUST-05467,Male,1,No,Yes,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,two year,Yes,bank_transfer,54.05,3297.29,No
CUST-05468,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,two year,No,mailed_check,96.9,5329.73,No
CUST-05469,Male,1,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,month-to-month,Yes,electronic_check,37.37,2018.02,No
CUST-05470,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,month-to-month,No,mailed_check,106.2,6690.54,No
CUST-05471,Male,0,No,No,66,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,one year,Yes,electronic_check,69.26,4571.17,No
CUST-05472,Male,0,Yes,No,3,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,month-to-month,No,credit_card,76.42,229.27,No
CUST-05473,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,month-to-month,No,bank_transfer,53.69,1771.93,Yes
CUST-05474,Female,1,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,month-to-month,Yes,credit_card,126.49,4553.79,No
CUST-05475,Male,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,one year,Yes,electronic_check,75.97,2506.99,No
CUST-05476,Male,1,No,Yes,6,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,one year,Yes,mailed_check,73.44,440.62,No
CUST-05477,Female,1,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No,No,No internet service,month-to-month,Yes,bank_transfer,2.3,151.79,No
CUST-05478,Male,1,Yes,No,31,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,one year,Yes,electronic_check,54.44,1687.63,No
CUST-05479,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,month-to-month,Yes,bank_transfer,95.43,1240.62,Yes
CUST-05480,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,month-to-month,No,electronic_check,63.55,2224.24,No
CUST-05481,Female,1,Yes,No,59,Yes,Yes,DSL,No,No,No,No internet service,No,No,month-to-month,No,credit_card,34.71,2048.12,No
CUST-05482,Male,0,Yes,Yes,40,Yes,Yes,No,No,Yes,No,No internet service,No,No,two year,No,bank_transfer,32.37,1294.9,No
CUST-05483,Male,1,No,Yes,8,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,two year,Yes,bank_transfer,71.43,571.44,No
CUST-05484,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,month-to-month,Yes,mailed_check,120.39,4574.91,No
CUST-05485,Female,1,No,No,61,No,No phone service,DSL,Yes,No,No,Yes,No internet service,No,two year,Yes,bank_transfer,72.42,4417.91,No
CUST-05486,Female,1,Yes,No,23,No,No phone service,DSL,Yes,No,No,No internet service,Yes,No,one year,No,credit_card,77.72,1787.67,No
CUST-05487,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,two year,No,bank_transfer,38.71,812.85,No
CUST-05488,Female,1,No,Yes,15,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,one year,Yes,bank_transfer,41.0,614.98,No
CUST-05489,Female,1,Yes,No,15,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,month-to-month,Yes,mailed_check,99.55,1493.31,No
CUST-05490,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,one year,No,mailed_check,113.26,2491.63,No
CUST-05491,Male,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,one year,Yes,electronic_check,86.59,3377.16,No
CUST-05492,Male,1,No,No,35,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,month-to-month,No,bank_transfer,72.66,2543.08,Yes
CUST-05493,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,month-to-month,No,credit_card,68.96,1999.74,Yes
CUST-05494,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,month-to-month,Yes,mailed_check,40.31,1290.03,No
CUST-05495,Female,1,Yes,No,60,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,one year,No,electronic_check,88.05,5282.73,No
CUST-05496,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,month-to-month,Yes,credit_card,65.18,1108.03,Yes
CUST-05497,Male,1,Yes,Yes,70,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,month-to-month,Yes,bank_transfer,76.66,5366.4,No
CUST-05498,Male,1,No,No,46,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,month-to-month,Yes,bank_transfer,43.18,1986.13,No
CUST-05499,Male,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,two year,No,electronic_check,131.34,6041.58,No
CUST-05500,Female,1,No,Yes,12,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,month-to-month,Yes,credit_card,64.29,771.49,No
CUST-05501,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No internet service,No,No,No internet service,month-to-month,No,mailed_check,54.87,1975.34,No
